,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene
WRE_WRE,0.3893723359760556,16.895800868287406,54.92803731755111,1.4511744135865001,0.2283396013805025,1.0,WRE_WRE
TMEM74_ENSTGUG00000022792.1,0.009935558421223768,-11.590812346661256,57.47998322517601,0.09597505096228076,0.7567142655645521,1.0,TMEM74_ENSTGUG00000022792.1
TMEM170B_ENSTGUG00000025839.1,0.07991665852563815,-0.03802740446369166,7.737294895142673,1.986922143260017e-06,0.998875316451266,1.0,TMEM170B_ENSTGUG00000025839.1
_ENSTGUG00000020832.1,0.009970052181363731,11.542480313520223,60.28687660707639,0.05391730786384663,0.816381895302827,1.0,_ENSTGUG00000020832.1
_ENSTGUG00000020221.1,0.12491138125631475,-4.8447056437525156,6.6430816474267,0.05905987237375143,0.8079880680057449,1.0,_ENSTGUG00000020221.1
RDH10_ENSTGUG00000011532.2,0.009970052181363731,0.014144767161802449,20.39372968182494,-3.0917242099803843e-09,1.0,1.0,RDH10_ENSTGUG00000011532.2
EDN1_ENSTGUG00000005833.2,0.005002332847582023,-10.61037066810395,60.95719857110028,0.04721725402273513,0.8279782077819199,1.0,EDN1_ENSTGUG00000005833.2
_ENSTGUG00000011566.2,0.0,,,,,,_ENSTGUG00000011566.2
JPH1_ENSTGUG00000011568.2,0.01000026683456979,0.013439228175144381,20.393324665137296,-1.3249902508505329e-08,1.0,1.0,JPH1_ENSTGUG00000011568.2
GDAP1_ENSTGUG00000027544.1,0.06483817270443043,10.556710462596445,16.982035389194326,0.2862172007127839,0.5926548976502324,1.0,GDAP1_ENSTGUG00000027544.1
_ENSTGUG00000026397.1,0.0,,,,,,_ENSTGUG00000026397.1
_ENSTGUG00000020337.1,0.0,,,,,,_ENSTGUG00000020337.1
PEX2_ENSTGUG00000027344.1,0.009952805301293749,-11.596308904643049,57.46572415953958,0.09606231003870747,0.756607189443148,1.0,PEX2_ENSTGUG00000027344.1
PKIA_ENSTGUG00000025587.1,0.09500075195946099,-5.160504336591531,7.485011382200632,0.06248871462639727,0.8026048042480408,1.0,PKIA_ENSTGUG00000025587.1
GFOD1_ENSTGUG00000027728.1,0.05491472554594213,-8.942673029688335,12.563397369080365,0.24954994480067683,0.6173921535430111,1.0,GFOD1_ENSTGUG00000027728.1
